event_id:ID,timestamp,event_type,status,value,cve
EVT-025067,2026-05-01T16:57:47Z,modbus_write,normal,100,
EVT-025068,2026-05-01T16:57:48Z,file_access,normal,,
EVT-025069,2026-05-01T16:57:49Z,http_request,normal,,
EVT-025070,2026-05-01T16:57:50Z,modbus_write,normal,105,
EVT-025071,2026-05-01T16:57:51Z,read_sensor,normal,45,
EVT-025072,2026-05-01T16:57:52Z,modbus_write,normal,58,
EVT-025073,2026-05-01T16:57:53Z,http_request,normal,,
EVT-025074,2026-05-01T16:57:54Z,modbus_write,normal,93,
EVT-025075,2026-05-01T16:57:55Z,login,normal,,
EVT-025076,2026-05-01T16:57:56Z,read_sensor,normal,104,
EVT-025077,2026-05-01T16:57:57Z,login,normal,,
EVT-025078,2026-05-01T16:57:58Z,file_access,normal,,
EVT-025079,2026-05-01T16:57:59Z,read_sensor,normal,76,
EVT-025080,2026-05-01T16:58:00Z,file_access,normal,,
EVT-025081,2026-05-01T16:58:01Z,read_sensor,normal,104,
EVT-025082,2026-05-01T16:58:02Z,http_request,normal,,
EVT-025083,2026-05-01T16:58:03Z,file_access,normal,,
EVT-025084,2026-05-01T16:58:04Z,login,normal,,
EVT-025085,2026-05-01T16:58:05Z,modbus_write,normal,92,
EVT-025086,2026-05-01T16:58:06Z,read_sensor,normal,84,
EVT-025087,2026-05-01T16:58:07Z,read_sensor,normal,53,
EVT-025088,2026-05-01T16:58:08Z,read_sensor,normal,86,
EVT-025089,2026-05-01T16:58:09Z,modbus_write,normal,95,
EVT-025090,2026-05-01T16:58:10Z,file_access,normal,,
EVT-025091,2026-05-01T16:58:11Z,modbus_write,normal,82,
EVT-025092,2026-05-01T16:58:12Z,login,normal,,
EVT-025093,2026-05-01T16:58:13Z,read_sensor,normal,109,
EVT-025094,2026-05-01T16:58:14Z,modbus_write,normal,76,
EVT-025095,2026-05-01T16:58:15Z,file_access,normal,,
EVT-025096,2026-05-01T16:58:16Z,read_sensor,normal,54,
EVT-025097,2026-05-01T16:58:17Z,file_access,normal,,
EVT-025098,2026-05-01T16:58:18Z,file_access,normal,,
EVT-025099,2026-05-01T16:58:19Z,file_access,normal,,
EVT-025100,2026-05-01T16:58:20Z,login,normal,,
EVT-025101,2026-05-01T16:58:21Z,read_sensor,normal,105,
EVT-025102,2026-05-01T16:58:22Z,modbus_write,normal,57,
EVT-025103,2026-05-01T16:58:23Z,file_access,normal,,
EVT-025104,2026-05-01T16:58:24Z,file_access,normal,,
EVT-025105,2026-05-01T16:58:25Z,modbus_write,normal,107,
EVT-025106,2026-05-01T16:58:26Z,read_sensor,normal,59,
EVT-025107,2026-05-01T16:58:27Z,read_sensor,normal,114,
EVT-025108,2026-05-01T16:58:28Z,login,normal,,
EVT-025109,2026-05-01T16:58:29Z,login,normal,,
EVT-025110,2026-05-01T16:58:30Z,file_access,normal,,
EVT-025111,2026-05-01T16:58:31Z,login,normal,,
EVT-025112,2026-05-01T16:58:32Z,file_access,normal,,
EVT-025113,2026-05-01T16:58:33Z,http_request,normal,,
EVT-025114,2026-05-01T16:58:34Z,http_request,normal,,
EVT-025115,2026-05-01T16:58:35Z,file_access,normal,,
EVT-025116,2026-05-01T16:58:36Z,read_sensor,normal,118,
EVT-025117,2026-05-01T16:58:37Z,modbus_write,normal,119,
EVT-025118,2026-05-01T16:58:38Z,http_request,normal,,
EVT-025119,2026-05-01T16:58:39Z,read_sensor,normal,108,
EVT-025120,2026-05-01T16:58:40Z,read_sensor,normal,75,
EVT-025121,2026-05-01T16:58:41Z,modbus_write,normal,65,
EVT-025122,2026-05-01T16:58:42Z,modbus_write,normal,50,
EVT-025123,2026-05-01T16:58:43Z,read_sensor,normal,41,
EVT-025124,2026-05-01T16:58:44Z,read_sensor,normal,46,
EVT-025125,2026-05-01T16:58:45Z,login,normal,,
EVT-025126,2026-05-01T16:58:46Z,http_request,normal,,
EVT-025127,2026-05-01T16:58:47Z,http_request,normal,,
EVT-025128,2026-05-01T16:58:48Z,file_access,normal,,
EVT-025129,2026-05-01T16:58:49Z,modbus_write,normal,102,
EVT-025130,2026-05-01T16:58:50Z,file_access,normal,,
EVT-025131,2026-05-01T16:58:51Z,http_request,normal,,
EVT-025132,2026-05-01T16:58:52Z,login,normal,,
EVT-025133,2026-05-01T16:58:53Z,login,normal,,
EVT-025134,2026-05-01T16:58:54Z,modbus_write,normal,74,
EVT-025135,2026-05-01T16:58:55Z,read_sensor,normal,107,
EVT-025136,2026-05-01T16:58:56Z,file_access,normal,,
EVT-025137,2026-05-01T16:58:57Z,http_request,normal,,
EVT-025138,2026-05-01T16:58:58Z,login,normal,,
EVT-025139,2026-05-01T16:58:59Z,file_access,normal,,
EVT-025140,2026-05-01T16:59:00Z,login,normal,,
EVT-025141,2026-05-01T16:59:01Z,login,normal,,
EVT-025142,2026-05-01T16:59:02Z,login,normal,,
EVT-025143,2026-05-01T16:59:03Z,login,normal,,
EVT-025144,2026-05-01T16:59:04Z,http_request,normal,,
EVT-025145,2026-05-01T16:59:05Z,modbus_write,normal,59,
EVT-025146,2026-05-01T16:59:06Z,http_request,normal,,
EVT-025147,2026-05-01T16:59:07Z,modbus_write,normal,76,
EVT-025148,2026-05-01T16:59:08Z,file_access,normal,,
EVT-025149,2026-05-01T16:59:09Z,file_access,normal,,
EVT-025150,2026-05-01T16:59:10Z,http_request,normal,,
EVT-025151,2026-05-01T16:59:11Z,modbus_write,normal,101,
EVT-025152,2026-05-01T16:59:12Z,file_access,normal,,
EVT-025153,2026-05-01T16:59:13Z,modbus_write,normal,99,
EVT-025154,2026-05-01T16:59:14Z,modbus_write,normal,97,
EVT-025155,2026-05-01T16:59:15Z,http_request,normal,,
EVT-025156,2026-05-01T16:59:16Z,file_access,normal,,
EVT-025157,2026-05-01T16:59:17Z,file_access,normal,,
EVT-025158,2026-05-01T16:59:18Z,login,normal,,
EVT-025159,2026-05-01T16:59:19Z,file_access,normal,,
EVT-025160,2026-05-01T16:59:20Z,file_access,normal,,
EVT-025161,2026-05-01T16:59:21Z,http_request,normal,,
EVT-025162,2026-05-01T16:59:22Z,read_sensor,normal,95,
EVT-025163,2026-05-01T16:59:23Z,modbus_write,normal,58,
EVT-025164,2026-05-01T16:59:24Z,read_sensor,normal,70,
EVT-025165,2026-05-01T16:59:25Z,login,normal,,
EVT-025166,2026-05-01T16:59:26Z,login,normal,,
EVT-025167,2026-05-01T16:59:27Z,modbus_write,normal,114,
EVT-025168,2026-05-01T16:59:28Z,read_sensor,normal,73,
EVT-025169,2026-05-01T16:59:29Z,modbus_write,normal,41,
EVT-025170,2026-05-01T16:59:30Z,login,normal,,
EVT-025171,2026-05-01T16:59:31Z,read_sensor,normal,50,
EVT-025172,2026-05-01T16:59:32Z,modbus_write,normal,45,
EVT-025173,2026-05-01T16:59:33Z,file_access,normal,,
EVT-025174,2026-05-01T16:59:34Z,modbus_write,normal,62,
EVT-025175,2026-05-01T16:59:35Z,modbus_write,normal,99,
EVT-025176,2026-05-01T16:59:36Z,login,normal,,
EVT-025177,2026-05-01T16:59:37Z,http_request,normal,,
EVT-025178,2026-05-01T16:59:38Z,login,normal,,
EVT-025179,2026-05-01T16:59:39Z,login,normal,,
EVT-025180,2026-05-01T16:59:40Z,http_request,normal,,
EVT-025181,2026-05-01T16:59:41Z,read_sensor,normal,108,
EVT-025182,2026-05-01T16:59:42Z,http_request,normal,,
EVT-025183,2026-05-01T16:59:43Z,login,normal,,
EVT-025184,2026-05-01T16:59:44Z,read_sensor,normal,54,
EVT-025185,2026-05-01T16:59:45Z,modbus_write,normal,112,
EVT-025186,2026-05-01T16:59:46Z,read_sensor,normal,92,
EVT-025187,2026-05-01T16:59:47Z,modbus_write,normal,70,
EVT-025188,2026-05-01T16:59:48Z,file_access,normal,,
EVT-025189,2026-05-01T16:59:49Z,login,normal,,
EVT-025190,2026-05-01T16:59:50Z,read_sensor,normal,91,
EVT-025191,2026-05-01T16:59:51Z,file_access,normal,,
EVT-025192,2026-05-01T16:59:52Z,file_access,normal,,
EVT-025193,2026-05-01T16:59:53Z,http_request,normal,,
EVT-025194,2026-05-01T16:59:54Z,login,normal,,
EVT-025195,2026-05-01T16:59:55Z,http_request,normal,,
EVT-025196,2026-05-01T16:59:56Z,http_request,normal,,
EVT-025197,2026-05-01T16:59:57Z,modbus_write,normal,65,
EVT-025198,2026-05-01T16:59:58Z,modbus_write,normal,43,
EVT-025199,2026-05-01T16:59:59Z,http_request,normal,,
EVT-025200,2026-05-01T17:00:00Z,read_sensor,normal,40,
EVT-025201,2026-05-01T17:00:01Z,read_sensor,normal,117,
EVT-025202,2026-05-01T17:00:02Z,file_access,normal,,
EVT-025203,2026-05-01T17:00:03Z,modbus_write,normal,72,
EVT-025204,2026-05-01T17:00:04Z,modbus_write,normal,54,
EVT-025205,2026-05-01T17:00:05Z,login,normal,,
EVT-025206,2026-05-01T17:00:06Z,login,normal,,
EVT-025207,2026-05-01T17:00:07Z,file_access,normal,,
EVT-025208,2026-05-01T17:00:08Z,read_sensor,normal,112,
EVT-025209,2026-05-01T17:00:09Z,login,normal,,
EVT-025210,2026-05-01T17:00:10Z,http_request,normal,,
EVT-025211,2026-05-01T17:00:11Z,login,normal,,
EVT-025212,2026-05-01T17:00:12Z,read_sensor,normal,102,
EVT-025213,2026-05-01T17:00:13Z,modbus_write,normal,44,
EVT-025214,2026-05-01T17:00:14Z,modbus_write,normal,65,
EVT-025215,2026-05-01T17:00:15Z,read_sensor,normal,44,
EVT-025216,2026-05-01T17:00:16Z,http_request,normal,,
EVT-025217,2026-05-01T17:00:17Z,http_request,normal,,
EVT-025218,2026-05-01T17:00:18Z,login,normal,,
EVT-025219,2026-05-01T17:00:19Z,login,normal,,
EVT-025220,2026-05-01T17:00:20Z,http_request,normal,,
EVT-025221,2026-05-01T17:00:21Z,read_sensor,normal,62,
EVT-025222,2026-05-01T17:00:22Z,modbus_write,normal,105,
EVT-025223,2026-05-01T17:00:23Z,file_access,normal,,
EVT-025224,2026-05-01T17:00:24Z,http_request,normal,,
EVT-025225,2026-05-01T17:00:25Z,modbus_write,normal,58,
EVT-025226,2026-05-01T17:00:26Z,http_request,normal,,
EVT-025227,2026-05-01T17:00:27Z,http_request,normal,,
EVT-025228,2026-05-01T17:00:28Z,file_access,normal,,
EVT-025229,2026-05-01T17:00:29Z,read_sensor,normal,101,
EVT-025230,2026-05-01T17:00:30Z,http_request,normal,,
EVT-025231,2026-05-01T17:00:31Z,file_access,normal,,
EVT-025232,2026-05-01T17:00:32Z,file_access,normal,,
EVT-025233,2026-05-01T17:00:33Z,read_sensor,normal,118,
EVT-025234,2026-05-01T17:00:34Z,login,normal,,
EVT-025235,2026-05-01T17:00:35Z,read_sensor,normal,80,
EVT-025236,2026-05-01T17:00:36Z,modbus_write,normal,48,
EVT-025237,2026-05-01T17:00:37Z,http_request,normal,,
EVT-025238,2026-05-01T17:00:38Z,read_sensor,normal,43,
EVT-025239,2026-05-01T17:00:39Z,login,normal,,
EVT-025240,2026-05-01T17:00:40Z,login,normal,,
EVT-025241,2026-05-01T17:00:41Z,http_request,normal,,
EVT-025242,2026-05-01T17:00:42Z,file_access,normal,,
EVT-025243,2026-05-01T17:00:43Z,file_access,normal,,
EVT-025244,2026-05-01T17:00:44Z,read_sensor,normal,42,
EVT-025245,2026-05-01T17:00:45Z,http_request,normal,,
EVT-025246,2026-05-01T17:00:46Z,modbus_write,normal,85,
EVT-025247,2026-05-01T17:00:47Z,http_request,normal,,
EVT-025248,2026-05-01T17:00:48Z,file_access,normal,,
EVT-025249,2026-05-01T17:00:49Z,read_sensor,normal,114,
EVT-025250,2026-05-01T17:00:50Z,read_sensor,normal,117,
EVT-025251,2026-05-01T17:00:51Z,file_access,normal,,
EVT-025252,2026-05-01T17:00:52Z,read_sensor,normal,100,
EVT-025253,2026-05-01T17:00:53Z,file_access,normal,,
EVT-025254,2026-05-01T17:00:54Z,login,normal,,
EVT-025255,2026-05-01T17:00:55Z,http_request,normal,,
EVT-025256,2026-05-01T17:00:56Z,modbus_write,normal,65,
EVT-025257,2026-05-01T17:00:57Z,http_request,normal,,
EVT-025258,2026-05-01T17:00:58Z,login,normal,,
EVT-025259,2026-05-01T17:00:59Z,http_request,normal,,
EVT-025260,2026-05-01T17:01:00Z,read_sensor,normal,76,
EVT-025261,2026-05-01T17:01:01Z,file_access,normal,,
EVT-025262,2026-05-01T17:01:02Z,file_access,normal,,
EVT-025263,2026-05-01T17:01:03Z,login,normal,,
EVT-025264,2026-05-01T17:01:04Z,http_request,normal,,
EVT-025265,2026-05-01T17:01:05Z,modbus_write,normal,41,
EVT-025266,2026-05-01T17:01:06Z,file_access,normal,,
EVT-025267,2026-05-01T17:01:07Z,file_access,normal,,
EVT-025268,2026-05-01T17:01:08Z,http_request,normal,,
EVT-025269,2026-05-01T17:01:09Z,login,normal,,
EVT-025270,2026-05-01T17:01:10Z,login,normal,,
EVT-025271,2026-05-01T17:01:11Z,login,normal,,
EVT-025272,2026-05-01T17:01:12Z,file_access,normal,,
EVT-025273,2026-05-01T17:01:13Z,modbus_write,normal,71,
EVT-025274,2026-05-01T17:01:14Z,read_sensor,normal,75,
EVT-025275,2026-05-01T17:01:15Z,read_sensor,normal,44,
EVT-025276,2026-05-01T17:01:16Z,read_sensor,normal,78,
EVT-025277,2026-05-01T17:01:17Z,modbus_write,normal,40,
EVT-025278,2026-05-01T17:01:18Z,http_request,normal,,
EVT-025279,2026-05-01T17:01:19Z,read_sensor,normal,111,
EVT-025280,2026-05-01T17:01:20Z,modbus_write,normal,115,
EVT-025281,2026-05-01T17:01:21Z,read_sensor,normal,108,
EVT-025282,2026-05-01T17:01:22Z,modbus_write,normal,41,
EVT-025283,2026-05-01T17:01:23Z,read_sensor,normal,117,
EVT-025284,2026-05-01T17:01:24Z,read_sensor,normal,109,
EVT-025285,2026-05-01T17:01:25Z,file_access,normal,,
EVT-025286,2026-05-01T17:01:26Z,modbus_write,normal,63,
EVT-025287,2026-05-01T17:01:27Z,http_request,normal,,
EVT-025288,2026-05-01T17:01:28Z,read_sensor,normal,116,
EVT-025289,2026-05-01T17:01:29Z,modbus_write,normal,115,
EVT-025290,2026-05-01T17:01:30Z,file_access,normal,,
EVT-025291,2026-05-01T17:01:31Z,file_access,normal,,
EVT-025292,2026-05-01T17:01:32Z,http_request,normal,,
EVT-025293,2026-05-01T17:01:33Z,http_request,normal,,
EVT-025294,2026-05-01T17:01:34Z,http_request,normal,,
EVT-025295,2026-05-01T17:01:35Z,login,normal,,
EVT-025296,2026-05-01T17:01:36Z,login,normal,,
EVT-025297,2026-05-01T17:01:37Z,http_request,normal,,
EVT-025298,2026-05-01T17:01:38Z,file_access,normal,,
EVT-025299,2026-05-01T17:01:39Z,login,normal,,
EVT-025300,2026-05-01T17:01:40Z,http_request,normal,,
EVT-025301,2026-05-01T17:01:41Z,modbus_write,normal,119,
EVT-025302,2026-05-01T17:01:42Z,modbus_write,normal,70,
EVT-025303,2026-05-01T17:01:43Z,http_request,normal,,
EVT-025304,2026-05-01T17:01:44Z,http_request,normal,,
EVT-025305,2026-05-01T17:01:45Z,read_sensor,normal,100,
EVT-025306,2026-05-01T17:01:46Z,modbus_write,normal,73,
EVT-025307,2026-05-01T17:01:47Z,file_access,normal,,
EVT-025308,2026-05-01T17:01:48Z,login,normal,,
EVT-025309,2026-05-01T17:01:49Z,file_access,normal,,
EVT-025310,2026-05-01T17:01:50Z,modbus_write,normal,112,
EVT-025311,2026-05-01T17:01:51Z,http_request,normal,,
EVT-025312,2026-05-01T17:01:52Z,modbus_write,normal,54,
EVT-025313,2026-05-01T17:01:53Z,http_request,normal,,
EVT-025314,2026-05-01T17:01:54Z,modbus_write,normal,52,
EVT-025315,2026-05-01T17:01:55Z,modbus_write,normal,99,
EVT-025316,2026-05-01T17:01:56Z,http_request,normal,,
EVT-025317,2026-05-01T17:01:57Z,file_access,normal,,
EVT-025318,2026-05-01T17:01:58Z,login,normal,,
EVT-025319,2026-05-01T17:01:59Z,login,normal,,
EVT-025320,2026-05-01T17:02:00Z,http_request,normal,,
EVT-025321,2026-05-01T17:02:01Z,login,normal,,
EVT-025322,2026-05-01T17:02:02Z,read_sensor,normal,73,
EVT-025323,2026-05-01T17:02:03Z,read_sensor,normal,97,
EVT-025324,2026-05-01T17:02:04Z,login,normal,,
EVT-025325,2026-05-01T17:02:05Z,read_sensor,normal,76,
EVT-025326,2026-05-01T17:02:06Z,modbus_write,normal,76,
EVT-025327,2026-05-01T17:02:07Z,file_access,normal,,
EVT-025328,2026-05-01T17:02:08Z,read_sensor,normal,55,
EVT-025329,2026-05-01T17:02:09Z,modbus_write,normal,89,
EVT-025330,2026-05-01T17:02:10Z,read_sensor,normal,55,
EVT-025331,2026-05-01T17:02:11Z,read_sensor,normal,53,
EVT-025332,2026-05-01T17:02:12Z,file_access,normal,,
EVT-025333,2026-05-01T17:02:13Z,login,normal,,
EVT-025334,2026-05-01T17:02:14Z,file_access,normal,,
EVT-025335,2026-05-01T17:02:15Z,login,normal,,
EVT-025336,2026-05-01T17:02:16Z,login,normal,,
EVT-025337,2026-05-01T17:02:17Z,read_sensor,normal,81,
EVT-025338,2026-05-01T17:02:18Z,modbus_write,normal,83,
EVT-025339,2026-05-01T17:02:19Z,file_access,normal,,
EVT-025340,2026-05-01T17:02:20Z,http_request,normal,,
EVT-025341,2026-05-01T17:02:21Z,file_access,normal,,
EVT-025342,2026-05-01T17:02:22Z,http_request,normal,,
EVT-025343,2026-05-01T17:02:23Z,http_request,normal,,
EVT-025344,2026-05-01T17:02:24Z,read_sensor,normal,49,
EVT-025345,2026-05-01T17:02:25Z,http_request,normal,,
EVT-025346,2026-05-01T17:02:26Z,read_sensor,normal,50,
EVT-025347,2026-05-01T17:02:27Z,http_request,normal,,
EVT-025348,2026-05-01T17:02:28Z,modbus_write,normal,89,
EVT-025349,2026-05-01T17:02:29Z,modbus_write,normal,100,
EVT-025350,2026-05-01T17:02:30Z,http_request,normal,,
EVT-025351,2026-05-01T17:02:31Z,http_request,normal,,
EVT-025352,2026-05-01T17:02:32Z,http_request,normal,,
EVT-025353,2026-05-01T17:02:33Z,login,normal,,
EVT-025354,2026-05-01T17:02:34Z,file_access,normal,,
EVT-025355,2026-05-01T17:02:35Z,modbus_write,normal,103,
EVT-025356,2026-05-01T17:02:36Z,login,normal,,
EVT-025357,2026-05-01T17:02:37Z,modbus_write,normal,59,
EVT-025358,2026-05-01T17:02:38Z,login,normal,,
EVT-025359,2026-05-01T17:02:39Z,http_request,normal,,
EVT-025360,2026-05-01T17:02:40Z,login,normal,,
EVT-025361,2026-05-01T17:02:41Z,login,normal,,
EVT-025362,2026-05-01T17:02:42Z,file_access,normal,,
EVT-025363,2026-05-01T17:02:43Z,login,normal,,
EVT-025364,2026-05-01T17:02:44Z,read_sensor,normal,120,
EVT-025365,2026-05-01T17:02:45Z,read_sensor,normal,103,
EVT-025366,2026-05-01T17:02:46Z,modbus_write,normal,51,
EVT-025367,2026-05-01T17:02:47Z,login,normal,,
EVT-025368,2026-05-01T17:02:48Z,http_request,normal,,
EVT-025369,2026-05-01T17:02:49Z,read_sensor,normal,86,
EVT-025370,2026-05-01T17:02:50Z,read_sensor,normal,70,
EVT-025371,2026-05-01T17:02:51Z,read_sensor,normal,45,
EVT-025372,2026-05-01T17:02:52Z,modbus_write,normal,80,
EVT-025373,2026-05-01T17:02:53Z,read_sensor,normal,71,
EVT-025374,2026-05-01T17:02:54Z,read_sensor,normal,110,
EVT-025375,2026-05-01T17:02:55Z,login,normal,,
EVT-025376,2026-05-01T17:02:56Z,http_request,normal,,
EVT-025377,2026-05-01T17:02:57Z,read_sensor,normal,64,
EVT-025378,2026-05-01T17:02:58Z,file_access,normal,,
EVT-025379,2026-05-01T17:02:59Z,file_access,normal,,
EVT-025380,2026-05-01T17:03:00Z,login,normal,,
EVT-025381,2026-05-01T17:03:01Z,http_request,normal,,
EVT-025382,2026-05-01T17:03:02Z,modbus_write,normal,77,
EVT-025383,2026-05-01T17:03:03Z,read_sensor,normal,49,
EVT-025384,2026-05-01T17:03:04Z,login,normal,,
EVT-025385,2026-05-01T17:03:05Z,login,normal,,
EVT-025386,2026-05-01T17:03:06Z,read_sensor,normal,74,
EVT-025387,2026-05-01T17:03:07Z,http_request,normal,,
EVT-025388,2026-05-01T17:03:08Z,http_request,normal,,
EVT-025389,2026-05-01T17:03:09Z,read_sensor,normal,53,
EVT-025390,2026-05-01T17:03:10Z,file_access,normal,,
EVT-025391,2026-05-01T17:03:11Z,http_request,normal,,
EVT-025392,2026-05-01T17:03:12Z,login,normal,,
EVT-025393,2026-05-01T17:03:13Z,file_access,normal,,
EVT-025394,2026-05-01T17:03:14Z,login,normal,,
EVT-025395,2026-05-01T17:03:15Z,http_request,normal,,
EVT-025396,2026-05-01T17:03:16Z,login,normal,,
EVT-025397,2026-05-01T17:03:17Z,read_sensor,normal,99,
EVT-025398,2026-05-01T17:03:18Z,http_request,normal,,
EVT-025399,2026-05-01T17:03:19Z,read_sensor,normal,109,
EVT-025400,2026-05-01T17:03:20Z,modbus_write,normal,80,
EVT-025401,2026-05-01T17:03:21Z,file_access,normal,,
EVT-025402,2026-05-01T17:03:22Z,file_access,normal,,
EVT-025403,2026-05-01T17:03:23Z,file_access,normal,,
EVT-025404,2026-05-01T17:03:24Z,login,normal,,
EVT-025405,2026-05-01T17:03:25Z,login,normal,,
EVT-025406,2026-05-01T17:03:26Z,http_request,normal,,
EVT-025407,2026-05-01T17:03:27Z,login,normal,,
EVT-025408,2026-05-01T17:03:28Z,modbus_write,normal,72,
EVT-025409,2026-05-01T17:03:29Z,login,normal,,
EVT-025410,2026-05-01T17:03:30Z,read_sensor,normal,115,
EVT-025411,2026-05-01T17:03:31Z,file_access,normal,,
EVT-025412,2026-05-01T17:03:32Z,modbus_write,normal,101,
EVT-025413,2026-05-01T17:03:33Z,file_access,normal,,
EVT-025414,2026-05-01T17:03:34Z,http_request,normal,,
EVT-025415,2026-05-01T17:03:35Z,login,normal,,
EVT-025416,2026-05-01T17:03:36Z,modbus_write,normal,66,
EVT-025417,2026-05-01T17:03:37Z,file_access,normal,,
EVT-025418,2026-05-01T17:03:38Z,modbus_write,normal,99,
EVT-025419,2026-05-01T17:03:39Z,modbus_write,normal,87,
EVT-025420,2026-05-01T17:03:40Z,login,normal,,
EVT-025421,2026-05-01T17:03:41Z,http_request,normal,,
EVT-025422,2026-05-01T17:03:42Z,http_request,normal,,
EVT-025423,2026-05-01T17:03:43Z,file_access,normal,,
EVT-025424,2026-05-01T17:03:44Z,read_sensor,normal,53,
EVT-025425,2026-05-01T17:03:45Z,http_request,normal,,
EVT-025426,2026-05-01T17:03:46Z,login,normal,,
EVT-025427,2026-05-01T17:03:47Z,modbus_write,normal,80,
EVT-025428,2026-05-01T17:03:48Z,file_access,normal,,
EVT-025429,2026-05-01T17:03:49Z,read_sensor,normal,73,
EVT-025430,2026-05-01T17:03:50Z,http_request,normal,,
EVT-025431,2026-05-01T17:03:51Z,http_request,normal,,
EVT-025432,2026-05-01T17:03:52Z,read_sensor,normal,57,
EVT-025433,2026-05-01T17:03:53Z,login,normal,,
EVT-025434,2026-05-01T17:03:54Z,login,normal,,
EVT-025435,2026-05-01T17:03:55Z,login,normal,,
EVT-025436,2026-05-01T17:03:56Z,read_sensor,normal,50,
EVT-025437,2026-05-01T17:03:57Z,file_access,normal,,
EVT-025438,2026-05-01T17:03:58Z,login,normal,,
EVT-025439,2026-05-01T17:03:59Z,http_request,normal,,
EVT-025440,2026-05-01T17:04:00Z,modbus_write,normal,102,
EVT-025441,2026-05-01T17:04:01Z,modbus_write,normal,95,
EVT-025442,2026-05-01T17:04:02Z,http_request,normal,,
EVT-025443,2026-05-01T17:04:03Z,read_sensor,normal,66,
EVT-025444,2026-05-01T17:04:04Z,read_sensor,normal,62,
EVT-025445,2026-05-01T17:04:05Z,file_access,normal,,
EVT-025446,2026-05-01T17:04:06Z,login,normal,,
EVT-025447,2026-05-01T17:04:07Z,file_access,normal,,
EVT-025448,2026-05-01T17:04:08Z,modbus_write,normal,71,
EVT-025449,2026-05-01T17:04:09Z,read_sensor,normal,56,
EVT-025450,2026-05-01T17:04:10Z,login,normal,,
EVT-025451,2026-05-01T17:04:11Z,modbus_write,normal,46,
EVT-025452,2026-05-01T17:04:12Z,modbus_write,normal,98,
EVT-025453,2026-05-01T17:04:13Z,modbus_write,normal,117,
EVT-025454,2026-05-01T17:04:14Z,http_request,normal,,
EVT-025455,2026-05-01T17:04:15Z,file_access,normal,,
EVT-025456,2026-05-01T17:04:16Z,modbus_write,normal,111,
EVT-025457,2026-05-01T17:04:17Z,read_sensor,normal,91,
EVT-025458,2026-05-01T17:04:18Z,read_sensor,normal,42,
EVT-025459,2026-05-01T17:04:19Z,login,normal,,
